uni_address,ukprn,university,kiscourseid,degree_type,programme,salary_respondents,salary_lq,salary_median,salary_uq,overall_rating,student_experience_rating,student_outcomes_rating,option_sandwich_year,option_year_abroad,option_foundation_year,option_distance_learning,crseurl,supporturl,lturl,employurl,qs_uni_name,rank,previous_rank,size,academic_rep,employer_rep,staff_to_student_ratio,employment_outcomes,overall_score
"Houghton Street, London, WC2A 2AE",10004063,London School of Economics,LV21-UBHYPOL,BSc,History and Politics,35,29071.42857142857,34785.71428571428,42285.71428571428,Silver,Silver,Gold,No,Yes,No,No,https://www.lse.ac.uk/study-at-lse/undergraduate/bsc-history-and-politics,https://www.lse.ac.uk/study-at-lse/undergraduate/fees-and-funding,https://www.lse.ac.uk/study-at-lse/undergraduate/bsc-history-and-politics,https://info.lse.ac.uk/current-students/careers/what-graduates-do,London School of Economics and Political Science (LSE),56,50,L,80.6,99.4,47.2,99.9,80.5
"Houghton Street, London, WC2A 2AE",10004063,London School of Economics,L250-UBIR,BSc,International Relations,20,28000,35000,41000,Silver,Silver,Gold,No,Yes,No,No,https://www.lse.ac.uk/study-at-lse/undergraduate/bsc-international-relations,https://www.lse.ac.uk/study-at-lse/undergraduate/fees-and-funding,https://www.lse.ac.uk/study-at-lse/undergraduate/bsc-international-relations,https://info.lse.ac.uk/current-students/careers/what-graduates-do,London School of Economics and Political Science (LSE),56,50,L,80.6,99.4,47.2,99.9,80.5
"Houghton Street, London, WC2A 2AE",10004063,London School of Economics,L2T1-UBIRCHI,BSc,International Relations and Chinese,20,28000,35000,41000,Silver,Silver,Gold,No,Yes,No,No,https://www.lse.ac.uk/study-at-lse/undergraduate/bsc-international-relations-and-chinese,https://www.lse.ac.uk/study-at-lse/undergraduate/fees-and-funding,https://www.lse.ac.uk/study-at-lse/undergraduate/bsc-international-relations-and-chinese,https://info.lse.ac.uk/current-students/careers/what-graduates-do,London School of Economics and Political Science (LSE),56,50,L,80.6,99.4,47.2,99.9,80.5
"Houghton Street, London, WC2A 2AE",10004063,London School of Economics,VL12-UBIRHY,BSc,International Relations and History,35,29071.42857142857,34785.71428571428,42285.71428571428,Silver,Silver,Gold,No,Yes,No,No,https://www.lse.ac.uk/study-at-lse/undergraduate/bsc-international-relations-and-history,https://www.lse.ac.uk/study-at-lse/undergraduate/fees-and-funding,https://www.lse.ac.uk/study-at-lse/undergraduate/bsc-international-relations-and-history,https://info.lse.ac.uk/current-students/careers/what-graduates-do,London School of Economics and Political Science (LSE),56,50,L,80.6,99.4,47.2,99.9,80.5
"Houghton Street, London, WC2A 2AE",10004063,London School of Economics,L400-UBISPP,BSc,International Social and Public Policy,15,32000,33000,40000,Silver,Silver,Gold,No,Yes,No,No,https://www.lse.ac.uk/study-at-lse/undergraduate/bsc-international-social-and-public-policy,https://www.lse.ac.uk/study-at-lse/undergraduate/fees-and-funding,https://www.lse.ac.uk/study-at-lse/undergraduate/bsc-international-social-and-public-policy,https://info.lse.ac.uk/current-students/careers/what-graduates-do,London School of Economics and Political Science (LSE),56,50,L,80.6,99.4,47.2,99.9,80.5
"Houghton Street, London, WC2A 2AE",10004063,London School of Economics,LLK1-UBISPPEC,BSc,International Social and Public Policy and Economics,85,34882.35294117647,48647.05882352941,64705.882352941175,Silver,Silver,Gold,No,Yes,No,No,https://www.lse.ac.uk/study-at-lse/undergraduate/bsc-international-social-and-public-policy-and-economics,https://www.lse.ac.uk/study-at-lse/undergraduate/fees-and-funding,https://www.lse.ac.uk/study-at-lse/undergraduate/bsc-international-social-and-public-policy-and-economics,https://info.lse.ac.uk/current-students/careers/what-graduates-do,London School of Economics and Political Science (LSE),56,50,L,80.6,99.4,47.2,99.9,80.5
"Houghton Street, London, WC2A 2AE",10004063,London School of Economics,LL42-UBISPPPOL,BSc,International Social and Public Policy with Politics,35,29714.285714285717,34142.857142857145,40571.42857142857,Silver,Silver,Gold,No,Yes,No,No,https://www.lse.ac.uk/study-at-lse/undergraduate/bsc-international-social-and-public-policy-with-politics,https://www.lse.ac.uk/study-at-lse/undergraduate/fees-and-funding,https://www.lse.ac.uk/study-at-lse/undergraduate/bsc-international-social-and-public-policy-with-politics,https://info.lse.ac.uk/current-students/careers/what-graduates-do,London School of Economics and Political Science (LSE),56,50,L,80.6,99.4,47.2,99.9,80.5
"Houghton Street, London, WC2A 2AE",10004063,London School of Economics,L3R9-UBLNCUSO,BSc,"Language, Culture & Society",10,27000,30000,30000,Silver,Silver,Gold,No,Yes,No,No,https://www.lse.ac.uk/study-at-lse/undergraduate/bsc-language-culture-and-society,https://www.lse.ac.uk/study-at-lse/undergraduate/fees-and-funding,https://www.lse.ac.uk/study-at-lse/undergraduate/bsc-language-culture-and-society,https://info.lse.ac.uk/current-students/careers/what-graduates-do,London School of Economics and Political Science (LSE),56,50,L,80.6,99.4,47.2,99.9,80.5
"Houghton Street, London, WC2A 2AE",10004063,London School of Economics,M100-UBLL,LLB,Laws,20,27500,32000,45000,Silver,Silver,Gold,No,Yes,No,No,https://www.lse.ac.uk/study-at-lse/undergraduate/llb-bachelor-of-laws,https://www.lse.ac.uk/study-at-lse/undergraduate/fees-and-funding,https://www.lse.ac.uk/study-at-lse/undergraduate/llb-bachelor-of-laws,https://info.lse.ac.uk/current-students/careers/what-graduates-do,London School of Economics and Political Science (LSE),56,50,L,80.6,99.4,47.2,99.9,80.5
"Houghton Street, London, WC2A 2AE",10004063,London School of Economics,N200-UBMG,BSc,Management,10,32500,35000,50000,Silver,Silver,Gold,No,Yes,No,No,https://www.lse.ac.uk/study-at-lse/undergraduate/bsc-management,https://www.lse.ac.uk/study-at-lse/undergraduate/fees-and-funding,https://www.lse.ac.uk/study-at-lse/undergraduate/bsc-management,https://info.lse.ac.uk/current-students/careers/what-graduates-do,London School of Economics and Political Science (LSE),56,50,L,80.6,99.4,47.2,99.9,80.5
