uni_address,ukprn,university,kiscourseid,degree_type,programme,salary_respondents,salary_lq,salary_median,salary_uq,overall_rating,student_experience_rating,student_outcomes_rating,option_sandwich_year,option_year_abroad,option_foundation_year,option_distance_learning,crseurl,supporturl,lturl,employurl,qs_uni_name,rank,previous_rank,size,academic_rep,employer_rep,staff_to_student_ratio,employment_outcomes,overall_score
"Faculty Building, Exhibition Road, London, SW7 2AZ",10003270,Imperial College London,F640,MSci,Geology,15,28000,32000,37000,Gold,Silver,Gold,No,No,No,No,https://www.imperial.ac.uk/study/courses/undergraduate/geology-msci/,https://www.imperial.ac.uk/study/fees-and-funding/undergraduate/bursaries-grants-scholarships/,https://www.imperial.ac.uk/study/courses/undergraduate/geology-msci/,https://www.imperial.ac.uk/careers/plan-your-career/destinations/undergraduates/,Imperial College London,2,2,L,99.6,100,99.3,95.9,99.4
"Faculty Building, Exhibition Road, London, SW7 2AZ",10003270,Imperial College London,F601,MSci,Geology with a Year Abroad,15,28000,32000,37000,Gold,Silver,Gold,No,Yes,No,No,https://www.imperial.ac.uk/study/courses/undergraduate/geology-msci/#abroad,https://www.imperial.ac.uk/study/fees-and-funding/undergraduate/bursaries-grants-scholarships/,https://www.imperial.ac.uk/study/courses/undergraduate/geology-msci/#abroad,https://www.imperial.ac.uk/careers/plan-your-career/destinations/undergraduates/,Imperial College London,2,2,L,99.6,100,99.3,95.9,99.4
"Faculty Building, Exhibition Road, London, SW7 2AZ",10003270,Imperial College London,F662,BSc,Geophysics,15,28000,32000,37000,Gold,Silver,Gold,No,No,No,No,https://www.imperial.ac.uk/study/courses/undergraduate/geophysics-bsc/,https://www.imperial.ac.uk/study/fees-and-funding/undergraduate/bursaries-grants-scholarships/,https://www.imperial.ac.uk/study/courses/undergraduate/geophysics-bsc/,https://www.imperial.ac.uk/careers/plan-your-career/destinations/undergraduates/,Imperial College London,2,2,L,99.6,100,99.3,95.9,99.4
"Faculty Building, Exhibition Road, London, SW7 2AZ",10003270,Imperial College London,F660,MSci,Geophysics,15,28000,32000,37000,Gold,Silver,Gold,No,No,No,No,https://www.imperial.ac.uk/study/courses/undergraduate/geophysics-msci/,https://www.imperial.ac.uk/study/fees-and-funding/undergraduate/bursaries-grants-scholarships/,https://www.imperial.ac.uk/study/courses/undergraduate/geophysics-msci/,https://www.imperial.ac.uk/careers/plan-your-career/destinations/undergraduates/,Imperial College London,2,2,L,99.6,100,99.3,95.9,99.4
"Faculty Building, Exhibition Road, London, SW7 2AZ",10003270,Imperial College London,F664,MSci,Geophysics with a Year Abroad,15,28000,32000,37000,Gold,Silver,Gold,No,Yes,No,No,https://www.imperial.ac.uk/study/courses/undergraduate/geophysics-msci/#abroad,https://www.imperial.ac.uk/study/fees-and-funding/undergraduate/bursaries-grants-scholarships/,https://www.imperial.ac.uk/study/courses/undergraduate/geophysics-msci/#abroad,https://www.imperial.ac.uk/careers/plan-your-career/destinations/undergraduates/,Imperial College London,2,2,L,99.6,100,99.3,95.9,99.4
"Faculty Building, Exhibition Road, London, SW7 2AZ",10003270,Imperial College London,JF52,BEng,Materials Science and Engineering,10,33500,47500,52000,Gold,Silver,Gold,No,No,No,No,https://www.imperial.ac.uk/study/courses/undergraduate/materials-science-engineering-beng/,https://www.imperial.ac.uk/study/fees-and-funding/undergraduate/bursaries-grants-scholarships/,https://www.imperial.ac.uk/study/courses/undergraduate/materials-science-engineering-beng/,https://www.imperial.ac.uk/careers/plan-your-career/destinations/undergraduates/,Imperial College London,2,2,L,99.6,100,99.3,95.9,99.4
"Faculty Building, Exhibition Road, London, SW7 2AZ",10003270,Imperial College London,JFM2,MEng,Materials Science and Engineering,10,33500,47500,52000,Gold,Silver,Gold,No,No,No,No,https://www.imperial.ac.uk/study/courses/undergraduate/materials-science-engineering-meng/,https://www.imperial.ac.uk/study/fees-and-funding/undergraduate/bursaries-grants-scholarships/,https://www.imperial.ac.uk/study/courses/undergraduate/materials-science-engineering-meng/,https://www.imperial.ac.uk/careers/plan-your-career/destinations/undergraduates/,Imperial College London,2,2,L,99.6,100,99.3,95.9,99.4
"Faculty Building, Exhibition Road, London, SW7 2AZ",10003270,Imperial College London,J5H8,MEng,Materials with Nuclear Engineering,10,33500,47500,52000,Gold,Silver,Gold,No,No,No,No,https://www.imperial.ac.uk/study/courses/undergraduate/materials-nuclear-engineering/,https://www.imperial.ac.uk/study/fees-and-funding/undergraduate/bursaries-grants-scholarships/,https://www.imperial.ac.uk/study/courses/undergraduate/materials-nuclear-engineering/,https://www.imperial.ac.uk/careers/plan-your-career/destinations/undergraduates/,Imperial College London,2,2,L,99.6,100,99.3,95.9,99.4
"Faculty Building, Exhibition Road, London, SW7 2AZ",10003270,Imperial College London,G100,BSc,Mathematics,30,35000,39000,50000,Gold,Silver,Gold,No,No,No,No,https://www.imperial.ac.uk/study/courses/undergraduate/mathematics-bsc/,https://www.imperial.ac.uk/study/fees-and-funding/undergraduate/bursaries-grants-scholarships/,https://www.imperial.ac.uk/study/courses/undergraduate/mathematics-bsc/,https://www.imperial.ac.uk/careers/plan-your-career/destinations/undergraduates/,Imperial College London,2,2,L,99.6,100,99.3,95.9,99.4
"Faculty Building, Exhibition Road, London, SW7 2AZ",10003270,Imperial College London,G103,MSci,Mathematics,30,35000,39000,50000,Gold,Silver,Gold,No,No,No,No,https://www.imperial.ac.uk/study/courses/undergraduate/mathematics-msci/,https://www.imperial.ac.uk/study/fees-and-funding/undergraduate/bursaries-grants-scholarships/,https://www.imperial.ac.uk/study/courses/undergraduate/mathematics-msci/,https://www.imperial.ac.uk/careers/plan-your-career/destinations/undergraduates/,Imperial College London,2,2,L,99.6,100,99.3,95.9,99.4
"Faculty Building, Exhibition Road, London, SW7 2AZ",10003270,Imperial College London,G125,BSc,Mathematics (Pure Mathematics),30,35000,39000,50000,Gold,Silver,Gold,No,No,No,No,https://www.imperial.ac.uk/study/courses/undergraduate/pure-mathematics-bsc/,https://www.imperial.ac.uk/study/fees-and-funding/undergraduate/bursaries-grants-scholarships/,https://www.imperial.ac.uk/study/courses/undergraduate/pure-mathematics-bsc/,https://www.imperial.ac.uk/careers/plan-your-career/destinations/undergraduates/,Imperial College London,2,2,L,99.6,100,99.3,95.9,99.4
"Faculty Building, Exhibition Road, London, SW7 2AZ",10003270,Imperial College London,GG14,BEng,Mathematics and Computer Science,65,43076.92307692308,53000,69384.61538461539,Gold,Silver,Gold,No,No,No,No,https://www.imperial.ac.uk/study/courses/undergraduate/mathematics-computer-science-beng/,https://www.imperial.ac.uk/study/fees-and-funding/undergraduate/bursaries-grants-scholarships/,https://www.imperial.ac.uk/study/courses/undergraduate/mathematics-computer-science-beng/,https://www.imperial.ac.uk/careers/plan-your-career/destinations/undergraduates/,Imperial College London,2,2,L,99.6,100,99.3,95.9,99.4
"Faculty Building, Exhibition Road, London, SW7 2AZ",10003270,Imperial College London,GG41,MEng,Mathematics and Computer Science,65,43076.92307692308,53000,69384.61538461539,Gold,Silver,Gold,No,No,No,No,https://www.imperial.ac.uk/study/courses/undergraduate/mathematics-computer-science-meng/,https://www.imperial.ac.uk/study/fees-and-funding/undergraduate/bursaries-grants-scholarships/,https://www.imperial.ac.uk/study/courses/undergraduate/mathematics-computer-science-meng/,https://www.imperial.ac.uk/careers/plan-your-career/destinations/undergraduates/,Imperial College London,2,2,L,99.6,100,99.3,95.9,99.4
"Faculty Building, Exhibition Road, London, SW7 2AZ",10003270,Imperial College London,G1F3,BSc,Mathematics with Applied Mathematics/Mathematical Physics,55,32727.272727272728,37181.81818181818,46363.63636363636,Gold,Silver,Gold,No,No,No,No,https://www.imperial.ac.uk/study/courses/undergraduate/mathematics-applied-physics/,https://www.imperial.ac.uk/study/fees-and-funding/undergraduate/bursaries-grants-scholarships/,https://www.imperial.ac.uk/study/courses/undergraduate/mathematics-applied-physics/,https://www.imperial.ac.uk/careers/plan-your-career/destinations/undergraduates/,Imperial College London,2,2,L,99.6,100,99.3,95.9,99.4
"Faculty Building, Exhibition Road, London, SW7 2AZ",10003270,Imperial College London,G102,BSc,Mathematics with Mathematical Computation,30,35000,39000,50000,Gold,Silver,Gold,No,No,No,No,https://www.imperial.ac.uk/study/courses/undergraduate/mathematics-computation/,https://www.imperial.ac.uk/study/fees-and-funding/undergraduate/bursaries-grants-scholarships/,https://www.imperial.ac.uk/study/courses/undergraduate/mathematics-computation/,https://www.imperial.ac.uk/careers/plan-your-career/destinations/undergraduates/,Imperial College London,2,2,L,99.6,100,99.3,95.9,99.4
"Faculty Building, Exhibition Road, London, SW7 2AZ",10003270,Imperial College London,G1G3,BSc,Mathematics with Statistics,30,35000,39000,50000,Gold,Silver,Gold,No,No,No,No,https://www.imperial.ac.uk/study/courses/undergraduate/mathematics-statistics/,https://www.imperial.ac.uk/study/fees-and-funding/undergraduate/bursaries-grants-scholarships/,https://www.imperial.ac.uk/study/courses/undergraduate/mathematics-statistics/,https://www.imperial.ac.uk/careers/plan-your-career/destinations/undergraduates/,Imperial College London,2,2,L,99.6,100,99.3,95.9,99.4
"Faculty Building, Exhibition Road, London, SW7 2AZ",10003270,Imperial College London,G1GH,BSc,Mathematics with Statistics for Finance,30,35000,39000,50000,Gold,Silver,Gold,No,No,No,No,https://www.imperial.ac.uk/study/courses/undergraduate/mathematics-statistics-finance/,https://www.imperial.ac.uk/study/fees-and-funding/undergraduate/bursaries-grants-scholarships/,https://www.imperial.ac.uk/study/courses/undergraduate/mathematics-statistics-finance/,https://www.imperial.ac.uk/careers/plan-your-career/destinations/undergraduates/,Imperial College London,2,2,L,99.6,100,99.3,95.9,99.4
"Faculty Building, Exhibition Road, London, SW7 2AZ",10003270,Imperial College London,G104,MSci,Mathematics with a Year Abroad,30,35000,39000,50000,Gold,Silver,Gold,No,Yes,No,No,https://www.imperial.ac.uk/study/courses/undergraduate/mathematics-msci/#OptionA,https://www.imperial.ac.uk/study/fees-and-funding/undergraduate/bursaries-grants-scholarships/,https://www.imperial.ac.uk/study/courses/undergraduate/mathematics-msci/#OptionA,https://www.imperial.ac.uk/careers/plan-your-career/destinations/undergraduates/,Imperial College London,2,2,L,99.6,100,99.3,95.9,99.4
